author_id,work_id,seq,latin_name,greek_name,latin_title,greek_title,english_title,cts_urn,cts_confirmed,exportable
5146,001,1,VITAE SANCTAE THOMAIDAE LESBIAE Hagiogr.,,Passio sanctae Thoma�dae Lesbiae,,,urn:cts:greekLit:tlg5146.tlg001,0,0
5146,002,2,VITAE SANCTAE THOMAIDAE LESBIAE Hagiogr.,,Vita et miracula s. Thomaidis,,,urn:cts:greekLit:tlg5146.tlg002,0,0
5146,003,3,VITAE SANCTAE THOMAIDAE LESBIAE Hagiogr.,,Acoluthia sanctae Thomaïdae Lesbiae,,,urn:cts:greekLit:tlg5146.tlg003,0,0
5146,004,4,VITAE SANCTAE THOMAIDAE LESBIAE Hagiogr.,,Synaxarium sanctae Thomaïdae Lesbiae,,,urn:cts:greekLit:tlg5146.tlg004,0,0
5147,001,1,VITAE SANCTI NILI JUNIORIS Hagiogr.,,Vita sancti Nili Junioris (fort. auctore Bartolomeo),,,urn:cts:greekLit:tlg5147.tlg001,0,0
5148,001,1,VITAE SANCTI BASILII JUNIORIS Hagiogr.,,Vita S. Basilii Junioris (sub auctore Gregorio discipulo),,,urn:cts:greekLit:tlg5148.tlg001,0,0
5148,002,2,VITAE SANCTI BASILII JUNIORIS Hagiogr.,,Vita s. Basilii,,,urn:cts:greekLit:tlg5148.tlg002,0,0
5149,001,1,VITAE SANCTI GREGORII EPISCOPI ASSI Hagiogr.,,"Vita sancti Gregorii episcopi Assi (e cod. Lavr. 1824, ff. 144v-157v)",,,urn:cts:greekLit:tlg5149.tlg001,0,0
5149,002,2,VITAE SANCTI GREGORII EPISCOPI ASSI Hagiogr.,,"Vita altera sancti Gregorii episcopi Assi (e cod. Patm. 448, ff. 31v-58r)",,,urn:cts:greekLit:tlg5149.tlg002,0,0
5150,001,1,VITAE SANCTI SPYRIDONIS Hagiogr.,,Vita sancti Spyridonis (sub auctore Theodoro episcopo Paphi),,,urn:cts:greekLit:tlg5150.tlg001,0,0
5150,002,2,VITAE SANCTI SPYRIDONIS Hagiogr.,,Vita sancti Spyridonis [Dub.] [fort. auctore Leontio Cyprio],,,urn:cts:greekLit:tlg5150.tlg002,0,0
5150,003,3,VITAE SANCTI SPYRIDONIS Hagiogr.,,Vita et miracula sancti Spyridonis,,,urn:cts:greekLit:tlg5150.tlg003,0,0
5150,004,4,VITAE SANCTI SPYRIDONIS Hagiogr.,,Vita brevior sancti Spyridonis,,,urn:cts:greekLit:tlg5150.tlg004,0,0
5151,001,1,VITA SANCTI ROMULI Hagiogr.,,Vita sancti Romuli,,,urn:cts:greekLit:tlg5151.tlg001,0,0
5152,001,1,MIRACULA SANCTI MENAE Hagiogr.,,Miracula,,,urn:cts:greekLit:tlg5152.tlg001,0,0
5152,002,2,MIRACULA SANCTI MENAE Hagiogr.,,"Passio sanctorum Menae, Victoris et Vincentii (BHG 1251-1253)",,,urn:cts:greekLit:tlg5152.tlg002,0,0
5152,003,3,MIRACULA SANCTI MENAE Hagiogr.,,Laudatio sancti Menae (BHG 1255),,,urn:cts:greekLit:tlg5152.tlg003,0,0
5152,004,4,MIRACULA SANCTI MENAE Hagiogr.,,Inventio et miracula sancti Menae (BHG 1254m),,,urn:cts:greekLit:tlg5152.tlg004,0,0
5153,001,1,VITAE SANCTORUM GALACTIONIS ET EPISTEMES Hagiogr.,,Passiones sanctorum Galactionis et Epistemes,,,urn:cts:greekLit:tlg5153.tlg001,0,0
5154,001,1,PASSIO MARTYRUM DECEM Hagiogr.,,Passio martyrum decem,,,urn:cts:greekLit:tlg5154.tlg001,0,0
5155,001,1,PASSIO SANCTAE AGNETIS Hagiogr.,,Passio sanctae Agnetis (e cod. Hierosol. gr.  17 et Vat. Ottob. gr. 54),,,urn:cts:greekLit:tlg5155.tlg001,0,0
5155,002,2,PASSIO SANCTAE AGNETIS Hagiogr.,,Passio sanctae Agnetis (e cod. Vat. gr. 866 et Ambros. F 144 sup.),,,urn:cts:greekLit:tlg5155.tlg002,0,0
5156,001,1,VITA SANCTI GEORGII AMASTRIS Hagiogr.,,Vita sancti Georgii Amastris (fortasse sub auctore Ignatio Diacono),,,urn:cts:greekLit:tlg5156.tlg001,0,0
5157,001,1,VITA SANCTI STEPHANI SUGDAENSIS Hagiogr.,,Vita sancti Stephanii Sugdaensis,,,urn:cts:greekLit:tlg5157.tlg001,0,0
5159,001,1,SCRIPTA ANONYMA IN JOANNEM CHRYSOSTOMUM Hagiogr.,,Vita brevior Joannis Chrysostomi,,,urn:cts:greekLit:tlg5159.tlg001,0,0
5159,002,2,SCRIPTA ANONYMA IN JOANNEM CHRYSOSTOMUM Hagiogr.,,Vita Joannis Chrysostomi,,,urn:cts:greekLit:tlg5159.tlg002,0,0
5159,003,3,SCRIPTA ANONYMA IN JOANNEM CHRYSOSTOMUM Hagiogr.,,Encomium sancti Joannis Chrysostomi,,,urn:cts:greekLit:tlg5159.tlg003,0,0
5159,004,4,SCRIPTA ANONYMA IN JOANNEM CHRYSOSTOMUM Hagiogr.,,Oratio in sanctum Joannem Chrysostomum,,,urn:cts:greekLit:tlg5159.tlg004,0,0
5159,005,5,SCRIPTA ANONYMA IN JOANNEM CHRYSOSTOMUM Hagiogr.,,Vita acephala sancti Joannis Chrysostomi,,,urn:cts:greekLit:tlg5159.tlg005,0,0
5160,001,1,VITAE SANCTI PAULI THEBAEI Hagiogr.,,Βίος τοῦ Ὁσίου Πατρὸς ἡμῶν Παύλου τοῦ Θηβαίου τοῦ εἰς τὴν ἔρημον,,,urn:cts:greekLit:tlg5160.tlg001,0,0
5160,002,2,VITAE SANCTI PAULI THEBAEI Hagiogr.,,Βίος καὶ Πολιτεία τοῦ Ὁσίου Παύλου τοῦ Θηβαίου,,,urn:cts:greekLit:tlg5160.tlg002,0,0
5160,003,3,VITAE SANCTI PAULI THEBAEI Hagiogr.,,Epitome sancti Pauli Thebaei (BHG 1469),,,urn:cts:greekLit:tlg5160.tlg003,0,0
5161,001,1,MARTYRIUM SANCTI MERCURII Hagiogr. et Hymn.,,Martyrium sancti Mercurii (BHG 1275),,,urn:cts:greekLit:tlg5161.tlg001,0,0
5161,002,2,MARTYRIUM SANCTI MERCURII Hagiogr. et Hymn.,,Acoluthiae sancti Mercurii,,,urn:cts:greekLit:tlg5161.tlg002,0,0
5161,003,3,MARTYRIUM SANCTI MERCURII Hagiogr. et Hymn.,,Passio sancti Mercurii (BHG 1274),,,urn:cts:greekLit:tlg5161.tlg003,0,0
5162,001,1,HAGIOGRAPHICA VARIA Hagiogr.,,Miracula imaginis Theotoci Romanae (e cod. Par. gr. 1474),,,urn:cts:greekLit:tlg5162.tlg001,0,0
5162,002,2,HAGIOGRAPHICA VARIA Hagiogr.,,Translatio sanguinis ex imagine Hieropolitana fluentis sub Nicephoro Phoca (BHG 801n),,,urn:cts:greekLit:tlg5162.tlg002,0,0
5162,003,3,HAGIOGRAPHICA VARIA Hagiogr.,,Officium in martyres pro Christo interfectos in Bulgaria,,,urn:cts:greekLit:tlg5162.tlg003,0,0
5163,001,1,JOANNES MOSCHUS Epist. et Hagiogr.,,Acoluthia sancti Michaeli (e cod. Par. gr. 1295),,,urn:cts:greekLit:tlg5163.tlg001,0,0
5164,001,1,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Vita (BHG 2287),,,urn:cts:greekLit:tlg5164.tlg001,0,0
5164,002,2,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Testamenta,,,urn:cts:greekLit:tlg5164.tlg002,0,0
5164,003,3,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Laudationes,,,urn:cts:greekLit:tlg5164.tlg003,0,0
5164,004,4,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Vita (versio vulgata e cod. Varlaam 281),,,urn:cts:greekLit:tlg5164.tlg004,0,0
5164,005,5,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Epitaphius ad Theophanem,,,urn:cts:greekLit:tlg5164.tlg005,0,0
5164,006,6,VITAE ET ENCOMIA NECTARII ET THEOPHANIS Hagiogr.,,Ad Nectarium et Theophanem,,,urn:cts:greekLit:tlg5164.tlg006,0,0
5165,001,1,MARTYRIUM SANCTI ANDREAE IN CRISI Hagiogr.,,Martyrium sancti Andreae sub imperatore Constantino Copronymo (e cod. Par. Coisl. gr. 110),,,urn:cts:greekLit:tlg5165.tlg001,0,0
5166,001,1,MARTYRIUM SANCTI  VARI ET SOCIORUM Hagiogr.,,Martyrium sancti Vari et sociorum (e cod. Vat. gr. 866) (BHG 1862),,,urn:cts:greekLit:tlg5166.tlg001,0,0
5167,001,1,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sanctorum Guriae et Samonae (BHG 731 et 731b),,,urn:cts:greekLit:tlg5167.tlg001,0,0
5167,002,2,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sanctorum Guriae et Samonae (BHG 733),,,urn:cts:greekLit:tlg5167.tlg002,0,0
5167,003,3,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sancti Abibi (BHG 732 et 732b),,,urn:cts:greekLit:tlg5167.tlg003,0,0
5167,004,4,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sancti Abibi (BHG 734),,,urn:cts:greekLit:tlg5167.tlg004,0,0
5167,005,5,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sanctorum Guriae et Samonae (BHG 735),,,urn:cts:greekLit:tlg5167.tlg005,0,0
5167,006,6,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Martyrium sancti Abibi diaconi (BHG 735b),,,urn:cts:greekLit:tlg5167.tlg006,0,0
5167,007,7,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,"Miraculum sanctorum Guriae, Samonae et Abibi (BHG 739)",,,urn:cts:greekLit:tlg5167.tlg007,0,0
5167,008,8,"PASSIONES SANCTORUM GURIAE, SAMONAE ET ABIBI Hagiogr.",,Translatio capitis sancti Abidi (e cod. Vatop. 456) (BHG 740m),,,urn:cts:greekLit:tlg5167.tlg008,0,0
5168,001,1,VITAE SANCTI ARTEMII Hagiogr.,,Memoria seu historia martyris Artemii (sub auctore Joanne monacho),,,urn:cts:greekLit:tlg5168.tlg001,0,0
5169,001,1,PASSIONES SANCTORUM PHILETAERI ET EUBIOTI Hagiogr.,,Passio sanctorum Philetaeri et Eubioti (BHG 1515a),,,urn:cts:greekLit:tlg5169.tlg001,0,0
5170,001,1,"PASSIONES SANCTORUM ALPHII, PHILADELPHI ET CYRINI Hagiogr.",,"Passio sanctorum Alphii, Philadelphi et Cyrini (BHG 62e)",,,urn:cts:greekLit:tlg5170.tlg001,0,0
5171,001,1,PASSIONES  SANCTAE CICILIAE Hagiogr.,,Vita et passio sanctae Ciciliae (BHG 283c) (e cod. Athon. Dochiarii 5),,,urn:cts:greekLit:tlg5171.tlg001,0,0
5172,001,1,VITAE SANCTI ARETHAE ET SOCIORUM Hagiogr.,,Paraphrasis passionis sancti Arethae et sociorum (BHG 166) (e cod. Par. Coisl. 110),,,urn:cts:greekLit:tlg5172.tlg001,0,0
5172,002,2,VITAE SANCTI ARETHAE ET SOCIORUM Hagiogr.,,Passio sancti Arethae et sociorum,,,urn:cts:greekLit:tlg5172.tlg002,0,0
5173,001,1,PASSIONES SANCTORUM PROCLI ET HILARII Hagiogr.,,Passio sanctorum Procli et Hilarii (BHG 2374) (e cod. Patm. 185),,,urn:cts:greekLit:tlg5173.tlg001,0,0
5174,001,1,PASSIONES SANCTORUM LUCIAE ET GEMENIANI Hagiogr.,,Passio sanctorum Luciae et Gemeniani (BHG 224) (e cod. Vat. gr. 866),,,urn:cts:greekLit:tlg5174.tlg001,0,0
5175,001,1,PASSIONES SANCTI DOMNINI Hagiogr.,,Passio sancti Domnini (BHG 2109) (e cod. Ambros. F 144 sup.),,,urn:cts:greekLit:tlg5175.tlg001,0,0
5176,001,1,"PASSIONES SANCTORUM MARTHAE, MARIAE ET LUCARIONIS Hagiogr.",,"Passio sanctorum Marthae, Mariae et Lucarionis (BHG 2257) (e cod. Hierosol. 1)",,,urn:cts:greekLit:tlg5176.tlg001,0,0
5177,001,1,PASSIONES SANCTI AGATHONICI Hagiogr.,,Martyrium sancti Agathonici (e cod. Hierosol. Sab. 242),,,urn:cts:greekLit:tlg5177.tlg001,0,0
5177,002,2,PASSIONES SANCTI AGATHONICI Hagiogr.,,Passio sancti Agathonici martyris et sociorum (BHG 40),,,urn:cts:greekLit:tlg5177.tlg002,0,0
5177,003,3,PASSIONES SANCTI AGATHONICI Hagiogr.,,Laudatio sancti Agathonici martyris et sociorum (sub auctore Anastasio quaestore) (BHG 42),,,urn:cts:greekLit:tlg5177.tlg003,0,0
5177,004,4,PASSIONES SANCTI AGATHONICI Hagiogr.,,Laudatio sancti Agathonici (sub auctore Philotheo archiepiscopi Selymbriensis) (BHG 43),,,urn:cts:greekLit:tlg5177.tlg004,0,0
5178,001,1,PASSIONES SANCTI BASILISCI Hagiogr.,,Martyrium sancti Basilisci (e cod. Mosq. 162),,,urn:cts:greekLit:tlg5178.tlg001,0,0
5178,002,2,PASSIONES SANCTI BASILISCI Hagiogr.,,Martyrium brevior sancti Basilisci (BHG 241a),,,urn:cts:greekLit:tlg5178.tlg002,0,0
5179,001,1,PASSIONES SANCTORUM CAPITOLINAE ET EROTEIDIS Hagiogr.,,Martyrium sanctorum Capitolinae et Eroteidis (BHG 292),,,urn:cts:greekLit:tlg5179.tlg001,0,0
5180,001,1,VITAE SANCTORUM EUGENII ET MACARII Hagiogr.,,Martyrium sanctorum Eugenii et Macarii (e cod. Thessalonic. Monast. Blataeensis n. 4),,,urn:cts:greekLit:tlg5180.tlg001,0,0
5180,002,2,VITAE SANCTORUM EUGENII ET MACARII Hagiogr.,,Passio sanctorum Eugenii et Macarii,,,urn:cts:greekLit:tlg5180.tlg002,0,0
5181,001,1,VITAE TIMOTHEI PRUSENSIS Hagiogr.,,Vita Timothei Prusensis  (BHG 2460),,,urn:cts:greekLit:tlg5181.tlg001,0,0
5182,001,1,PASSIONES SANCTI GORDIANI Hagiogr.,,Passio sancti Gordiani (BHG 2165) (e cod. Vat. gr. 866),,,urn:cts:greekLit:tlg5182.tlg001,0,0
5183,001,1,VITAE ET MIRACULA SANCTORUM COSMAE ET DAMIANI Hagiogr.,,Vita sanctorum Cosmae et Damiani (Versio Asiatica) (BHG 372),,,urn:cts:greekLit:tlg5183.tlg001,0,0
5183,002,2,VITAE ET MIRACULA SANCTORUM COSMAE ET DAMIANI Hagiogr.,,Martyrium sanctorum Cosmae et Damiani (Versio Romana) (BHG 376),,,urn:cts:greekLit:tlg5183.tlg002,0,0
5183,003,3,VITAE ET MIRACULA SANCTORUM COSMAE ET DAMIANI Hagiogr.,,Martyria sanctorum Cosmae et Damiani (Versio Arabica) (BHG 379),,,urn:cts:greekLit:tlg5183.tlg003,0,0
5183,004,4,VITAE ET MIRACULA SANCTORUM COSMAE ET DAMIANI Hagiogr.,,Miracula sanctorum Cosmae et Damiani (BHG 385-392),,,urn:cts:greekLit:tlg5183.tlg004,0,0
5184,001,1,VITAE SANCTI NICOLAI JUNIORIS Hagiogr.,,Martyrium sancti Nicolai Junioris (BHG 2308),,,urn:cts:greekLit:tlg5184.tlg001,0,0
5184,002,2,VITAE SANCTI NICOLAI JUNIORIS Hagiogr.,,Encomium sancti Nicolai Junioris (sub auctore Achaico presbytero) (BHG 2309),,,urn:cts:greekLit:tlg5184.tlg002,0,0
5184,003,3,VITAE SANCTI NICOLAI JUNIORIS Hagiogr.,,Acoluthia sancti Nicolai junioris,,,urn:cts:greekLit:tlg5184.tlg003,0,0
5184,004,4,VITAE SANCTI NICOLAI JUNIORIS Hagiogr.,,Synaxarium (e cod.  Mon. Sim. Petr. ff. 35-69),,,urn:cts:greekLit:tlg5184.tlg004,0,0
5185,001,1,VITAE SANCTI THEOCLETI LACEDAEMONII Hagiogr.,,Vita et miracula sancti Theocleti Lacedaemonii (BHG 2420),,,urn:cts:greekLit:tlg5185.tlg001,0,0
5186,001,1,VITAE SANCTI ARSENII CORCYRAE Hagiogr.,,Synaxarium sancti Arsenii Corcyrae (BHG 2044),,,urn:cts:greekLit:tlg5186.tlg001,0,0
5187,001,1,VITAE SANCTAE ELISABETHAE THAUMATURGAE Hagiogr.,,"Vita sanctae Elisabethae thaumaturgae (e cod. Flor. B.N., Conv. soppr. B 1, ff. 126v-131v) (BHG 2121)",,,urn:cts:greekLit:tlg5187.tlg001,0,0
5188,001,1,VITAE SANCTI THEODORI TIRONIS Hagiogr.,,Passio sancti Theodori Tironis (BHG 1761),,,urn:cts:greekLit:tlg5188.tlg001,0,0
5188,002,2,VITAE SANCTI THEODORI TIRONIS Hagiogr.,,Vita et miracula sancti Theodori Tironis (BHG 1764),,,urn:cts:greekLit:tlg5188.tlg002,0,0
5188,003,3,VITAE SANCTI THEODORI TIRONIS Hagiogr.,,Miracula sancti Theodori Tironis,,,urn:cts:greekLit:tlg5188.tlg003,0,0
5189,001,1,VITAE SANCTI THEODORI STRATELATAE Hagiogr.,,Passio sancti Theodori stratelatae (BHG 1751),,,urn:cts:greekLit:tlg5189.tlg001,0,0
5189,002,2,VITAE SANCTI THEODORI STRATELATAE Hagiogr.,,Passio sancti Theodori stratelatae (BHG 1751b) (e cods. Achridensi 44 Mosin 70 et Athonensi Philothei 8),,,urn:cts:greekLit:tlg5189.tlg002,0,0
5189,003,3,VITAE SANCTI THEODORI STRATELATAE Hagiogr.,,Passio sancti Theodori stratelatae  (sub auctore Abgaro) (BHG 1750),,,urn:cts:greekLit:tlg5189.tlg003,0,0
5190,001,1,"VITAE SANCTORUM EUTROPII, CLEONICI ET BASILISCI Hagiogr.",,"Passio sanctorum Eutropii, Cleonici et Basilisci",,,urn:cts:greekLit:tlg5190.tlg001,0,0
5190,002,2,"VITAE SANCTORUM EUTROPII, CLEONICI ET BASILISCI Hagiogr.",,"Passio sanctorum Eutropii, Cleonici et Basilisci",,,urn:cts:greekLit:tlg5190.tlg002,0,0
5190,003,3,"VITAE SANCTORUM EUTROPII, CLEONICI ET BASILISCI Hagiogr.",,"Passio sanctorum Eutropii, Cleonici et Basilisci",,,urn:cts:greekLit:tlg5190.tlg003,0,0
5191,001,1,VITAE SANCTI PROCOPII Hagiogr.,,Passio sancti Procopii (BHG 1576),,,urn:cts:greekLit:tlg5191.tlg001,0,0
5193,001,1,VITAE SANCTI NIPHONI Hagiogr.,,Vita sancti Niphoni (BHG 1371),,,urn:cts:greekLit:tlg5193.tlg001,0,0
5193,002,2,VITAE SANCTI NIPHONI Hagiogr.,,Vita sancti Niphoni episcopi Constantianae,,,urn:cts:greekLit:tlg5193.tlg002,0,0
5193,003,3,VITAE SANCTI NIPHONI Hagiogr.,,Vita brevior sancti Niphonis,,,urn:cts:greekLit:tlg5193.tlg003,0,0
5194,001,1,VITAE SANCTI PHILOTHEI Hagiogr.,,Vita sancti Philothei (BHG 1534),,,urn:cts:greekLit:tlg5194.tlg001,0,0
5195,001,1,VITAE SANCTI PETRI ATHONITAE Hagiogr.,,Vita Petri Athonita,,,urn:cts:greekLit:tlg5195.tlg001,0,0
5196,001,1,VITAE SANCTAE MARIAE IUNIORIS Hagiogr.,,Vita et miracula s. Mariae iunioris,,,urn:cts:greekLit:tlg5196.tlg001,0,0
5198,001,1,VITAE SEPTEM MARTYRUM CYZICI Hagiogr.,,Vitae septem martyrum Cyzici,,,urn:cts:greekLit:tlg5198.tlg001,0,0
5199,001,1,VITAE SANCTI PAULI JUNIORIS CAIUMAE Hagiogr.,,Vitae sancti Pauli junioris Caiumae,,,urn:cts:greekLit:tlg5199.tlg001,0,0
5199,002,2,VITAE SANCTI PAULI JUNIORIS CAIUMAE Hagiogr.,,Acoluthia sancti Pauli caiumae,,,urn:cts:greekLit:tlg5199.tlg002,0,0
5200,001,1,VITAE SANCTORUM METROPHANIS ET ALEXANDRI Hagiogr.,,Vita sanctorum Metrophanis et Alexandri,,,urn:cts:greekLit:tlg5200.tlg001,0,0
5202,001,1,VITAE ET MIRACULA MARIAE DEIPARAE Hagiogr.,,De sacris aedibus deque miraculis Deiparae ad fontem (BHG 1072),,,urn:cts:greekLit:tlg5202.tlg001,0,0
5202,002,2,VITAE ET MIRACULA MARIAE DEIPARAE Hagiogr.,,Miraculum Mariae Deiparae,,,urn:cts:greekLit:tlg5202.tlg002,0,0
5202,003,3,VITAE ET MIRACULA MARIAE DEIPARAE Hagiogr.,,De dormitione theotoci,,,urn:cts:greekLit:tlg5202.tlg003,0,0
5202,004,4,VITAE ET MIRACULA MARIAE DEIPARAE Hagiogr.,,Narratio de vestimentis theotici,,,urn:cts:greekLit:tlg5202.tlg004,0,0
5202,005,5,VITAE ET MIRACULA MARIAE DEIPARAE Hagiogr.,,Explicatio narrationis,,,urn:cts:greekLit:tlg5202.tlg005,0,0
5203,001,1,VITAE SANCTI JACOBI FRATRIS DOMINI Hagiogr.,,Passio sancti Jacobi fratris Domini (e cod. Achridensi 4 Mosin 76) (BHG 766m),,,urn:cts:greekLit:tlg5203.tlg001,0,0
5204,001,1,"PASSIONES TARACHI, PROBI ET ANDRONICI Hagiogr.",,"Passio sanctorum Tarachi, Probi et Andronici (BHG [Novum Auctarium] 1574b) (e cods. Mosq. 161 Vlad. 379 et Hieros. Sab. gr. 30)",,,urn:cts:greekLit:tlg5204.tlg001,0,0
5205,001,1,VITAE SANCTI ABERCII EPISCOPI Hagiogr.,,Vita sancti Abercii (BHG 2),,,urn:cts:greekLit:tlg5205.tlg001,0,0
5205,002,2,VITAE SANCTI ABERCII EPISCOPI Hagiogr.,,Translatio vitae et miraculae sancti Abercii (BHG 3),,,urn:cts:greekLit:tlg5205.tlg002,0,0
5205,003,3,VITAE SANCTI ABERCII EPISCOPI Hagiogr.,,Vita brevior seu epitome (e cod. Achridensi 4 Mosin 76) (BHG [Novum Auctarium] 3z),,,urn:cts:greekLit:tlg5205.tlg003,0,0
5206,001,1,PASSIO SANCTAE PAULAE Hagiogr.,,Passio sanctae Paulae (BHG 2361) (e cods. Achridensi 44 Mosin 70 et Athonensi Philothei 8),,,urn:cts:greekLit:tlg5206.tlg001,0,0
5207,001,1,PASSIONES SANCTI PROCOPII SCYTHOPOLITANI Hagiogr.,,Martyrium sancti Procopii (BHG 1577d) (e cod. Achridensi 44 Mosin 70 et Par. gr. 1447),,,urn:cts:greekLit:tlg5207.tlg001,0,0
5208,001,1,"MIRACULA ARCHANGELORUM MICHAELIS, GABRIELIS ET RAPHAELIS Hagiogr.",,Miraculum Michaelis de Marciano et medico (e cod. Achridensi 50 Mosin 71) (BHG [Novum Auctarium] 1288e),,,urn:cts:greekLit:tlg5208.tlg001,0,0
5208,002,2,"MIRACULA ARCHANGELORUM MICHAELIS, GABRIELIS ET RAPHAELIS Hagiogr.",,Liber Tobiae (e cod. Achridensi 50 Mosin 71) (BHG [Novum Auctarium] 2461b),,,urn:cts:greekLit:tlg5208.tlg002,0,0
5208,003,3,"MIRACULA ARCHANGELORUM MICHAELIS, GABRIELIS ET RAPHAELIS Hagiogr.",,Miraculum archangeli Michaelis in Chonis (sub auctore Archippo patri) (BHG 1282),,,urn:cts:greekLit:tlg5208.tlg003,0,0
5208,004,4,"MIRACULA ARCHANGELORUM MICHAELIS, GABRIELIS ET RAPHAELIS Hagiogr.",,Apparitio sancti Michaelis in monte Gargano,,,urn:cts:greekLit:tlg5208.tlg004,0,0
5209,001,1,VITAE SANCTI JOANNIS ASCETAE Hagiogr.,,Vita antiquior sancti Joannis ascetae (BHG 894z) (e cod. Mosq. 161 Vlad. 379),,,urn:cts:greekLit:tlg5209.tlg001,0,0
5210,001,1,"PASSIONES SANCTORUM LAURENTII, XYSTI ET HIPPOLYTI Hagiogr.",,Passio sanctorum Laurentii et sociorum (BHG 977c) (e cod. Mosq. 162 Vlad. 380),,,urn:cts:greekLit:tlg5210.tlg001,0,0
5211,001,1,VITAE SANCTAE CYRIACAE NICOMEDIAE Hagiogr.,,Vita sanctae Cyriacae (BHG [Novum Auctarium] 462g) (e cod. Mosq. 162 Vlad. 380),,,urn:cts:greekLit:tlg5211.tlg001,0,0
5212,001,1,Passiones SANCTORUM ONESIPHORI ET PORPHYRII Hagiogr.,,Passio sanctorum Onesiphori et Porphyrii (BHG 2325) (e cods. Mosq. 162 Vlad. 380 et Mosq. 98 Vlad. 94),,,urn:cts:greekLit:tlg5212.tlg001,0,0
5213,001,1,VITAE SANCTI BABYLAE Hagiogr.,,Passio sancti Babylae (BHG 2053) (e cod. Mosq. 178 Vlad. 367),,,urn:cts:greekLit:tlg5213.tlg001,0,0
5214,001,1,VITAE SANCTAE EPICHARIS Hagiogr.,,Passio sanctae Epicharis (BHG 2123) (e cod. Mosq. 178 Vlad. 867),,,urn:cts:greekLit:tlg5214.tlg001,0,0
5215,001,1,VITAE SANCTI AGAPII SYRIANI Hagiogr.,,"Narratio Sancti Agapii (BHG 2017) (e cod. Athen. gr. 2634, fols. 213v-229v)",,,urn:cts:greekLit:tlg5215.tlg001,0,0
5216,001,1,VITAE SANCTAE MARIAE MAGDALENAE Hagiogr.,,Vita sanctae Mariae Magdalenae (e cod. Oxon. Bodl. Holkham graec. 9),,,urn:cts:greekLit:tlg5216.tlg001,0,0
5217,001,1,VITAE SANCTI PANCRATII ROMAE Hagiogr.,,Passio sancti Pancratii Romae (BHG 1408-1409),,,urn:cts:greekLit:tlg5217.tlg001,0,0
5218,001,1,VITAE SANCTI DOMNINI Hagiogr.,,Passio sancti Domnini (BHG 2109) (e cod. Ambros. F 144 sup.),,,urn:cts:greekLit:tlg5218.tlg001,0,0
5219,001,1,VITAE SANCTI SEBASTIANI ET SOCIORUM Hagiogr.,,Passio sancti Sebastiani et sociorum (BHG 1619z),,,urn:cts:greekLit:tlg5219.tlg001,0,0
5220,001,1,VITAE SANCTI PHOCAE Hagiogr.,,Vita sancti Phocae (BHG 1535y) (e cod. Barb. III. 37),,,urn:cts:greekLit:tlg5220.tlg001,0,0
5220,002,2,VITAE SANCTI PHOCAE Hagiogr.,,Vita sancti Phocae (BHG 1535z) (e cod. Meermanno-Westereeniano 2),,,urn:cts:greekLit:tlg5220.tlg002,0,0
5221,001,1,VITAE SANCTI BARTHOLOMAEI CRYPTAE FERRATAE Hagiogr.,,Acoluthiae (e cod. Crypt. B. β.  III [431]),,,urn:cts:greekLit:tlg5221.tlg001,0,0
5221,002,2,VITAE SANCTI BARTHOLOMAEI CRYPTAE FERRATAE Hagiogr.,,Laudatio (BHG 233b) (fort. auctore Ioanne Rossanensi),,,urn:cts:greekLit:tlg5221.tlg002,0,0
5221,003,3,VITAE SANCTI BARTHOLOMAEI CRYPTAE FERRATAE Hagiogr.,,Vita sancti Bartholomaei Cryptae Ferratae,,,urn:cts:greekLit:tlg5221.tlg003,0,0
5221,004,4,VITAE SANCTI BARTHOLOMAEI CRYPTAE FERRATAE Hagiogr.,,Prologus metricus in laudationem sancti Bartholomaei,,,urn:cts:greekLit:tlg5221.tlg004,0,0
5222,001,1,VITAE SANCTI ALEXII Hagiogr.,,"Vitae sancti Alexii (BHG 56d) (e cod. Mosq. 15, Vlad. 381)",,,urn:cts:greekLit:tlg5222.tlg001,0,0
5222,002,2,VITAE SANCTI ALEXII Hagiogr.,,Vita sancti Alexii (BHG 51),,,urn:cts:greekLit:tlg5222.tlg002,0,0
5222,003,3,VITAE SANCTI ALEXII Hagiogr.,,Vita sancti Alexii (BHG 53),,,urn:cts:greekLit:tlg5222.tlg003,0,0
