author_id,author_name_latin,author_name_greek,author_name_english,epitheton,era,source,work_id,title_latin,title_english,title_greek,cts_urn,cts_confirmed
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,059,Partitio praedii inter tres fratres,,,urn:cts:greekLit:tlg5309.tlg059,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,060,Donatio Nicephori Cephalae,,,urn:cts:greekLit:tlg5309.tlg060,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,061,Actum Gabrielis proti,,,urn:cts:greekLit:tlg5309.tlg061,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,062,Confirmatio Gabrielis proti,,,urn:cts:greekLit:tlg5309.tlg062,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,063,Diploma de cambitate agrorum inter monasteria Lavrae et Philothei,,,urn:cts:greekLit:tlg5309.tlg063,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,064,Actum Joannis Contostephani ducis Thessalonicae,,,urn:cts:greekLit:tlg5309.tlg064,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,065,Practicum Andronici Vatatzae,,,urn:cts:greekLit:tlg5309.tlg065,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,066,Prostaxis Andronici I Comneni,,,urn:cts:greekLit:tlg5309.tlg066,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,067,Actum Joannis Belissariotae,,,urn:cts:greekLit:tlg5309.tlg067,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,068,Actum Joannis Belissariotae,,,urn:cts:greekLit:tlg5309.tlg068,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,069,Actum Alexii III Angeli de rogatione Lavrae,,,urn:cts:greekLit:tlg5309.tlg069,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,070,Donatio Matthaei Perdicarii hieromonachi,,,urn:cts:greekLit:tlg5309.tlg070,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,071,Chrysobullum Michaelis VIII Palaeologi,,,urn:cts:greekLit:tlg5309.tlg071,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,072,Chrysobullum Michaelis VIII Palaeologi,,,urn:cts:greekLit:tlg5309.tlg072,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,073,Practicum Michaelis Macrembolitae,,,urn:cts:greekLit:tlg5309.tlg073,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,074,Practicum censoris Lemni de inventario metochii,,,urn:cts:greekLit:tlg5309.tlg074,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,075,Testamentum Theodori Cerameae archiepiscopi Thessalonicae,,,urn:cts:greekLit:tlg5309.tlg075,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,076,Actum censoris Lemni de possessionibus metochii,,,urn:cts:greekLit:tlg5309.tlg076,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,077,Practicum censoris Lemni de possessionibus metochii,,,urn:cts:greekLit:tlg5309.tlg077,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,078,Donatio Josephi Bardae hieromonachi,,,urn:cts:greekLit:tlg5309.tlg078,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,079,Donatio Joannis proti et hegumenorum,,,urn:cts:greekLit:tlg5309.tlg079,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,080,Confirmatio Gregorii II patriarchae,,,urn:cts:greekLit:tlg5309.tlg080,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,081,Prostagma Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg081,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,082,Donatio Athanasii I patriarchae,,,urn:cts:greekLit:tlg5309.tlg082,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,083,Venditio agri,,,urn:cts:greekLit:tlg5309.tlg083,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,084,Venditio agri,,,urn:cts:greekLit:tlg5309.tlg084,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,085,Venditio agri a Demetrio Pesiano et familia eius,,,urn:cts:greekLit:tlg5309.tlg085,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,086,Venditio agri a Joanne Colocethae,,,urn:cts:greekLit:tlg5309.tlg086,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,087,Venditio agri a Joanne Lycomatae et uxore eius,,,urn:cts:greekLit:tlg5309.tlg087,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,088,Venditio agri ab Irene Panagiota,,,urn:cts:greekLit:tlg5309.tlg088,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,089,Chrysobullum Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg089,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,090,Delimitationes a Demetrio Apelmene censore,,,urn:cts:greekLit:tlg5309.tlg090,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,091,Inventarium paroecorum in Hierisso,,,urn:cts:greekLit:tlg5309.tlg091,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,092,Chrysobullum sigillium Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg092,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,093,Practicum Demetrii Apelmenae censoris,,,urn:cts:greekLit:tlg5309.tlg093,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,094,Chrysobullum sigillium Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg094,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,095,Constantini Tzyrapae tabulae possessionum monydrii,,,urn:cts:greekLit:tlg5309.tlg095,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,096,Actum Constantini Tzyrapae,,,urn:cts:greekLit:tlg5309.tlg096,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,097,Actum Theodori Tzimpeae de possessione bonorum in Longo et de delimitatione,,,urn:cts:greekLit:tlg5309.tlg097,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,098,Donatio Mariae Angelinae,,,urn:cts:greekLit:tlg5309.tlg098,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,099,Practicum Constantini Tzyrapae,,,urn:cts:greekLit:tlg5309.tlg099,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,100,Cessio monydrii Theotoci Cacabiotissae ab archiepiscopo Lemni,,,urn:cts:greekLit:tlg5309.tlg100,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,101,Fragmentum practici magni drungarii,,,urn:cts:greekLit:tlg5309.tlg101,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,102,Venditio domus patrimonialis Theodosinae,,,urn:cts:greekLit:tlg5309.tlg102,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,103,Chrysobullum Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg103,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,104,Practicum Georgii Strategi et Nicolai Theologitae,,,urn:cts:greekLit:tlg5309.tlg104,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,105,Practicum Georgii Strategi et Nicolai Theologitae,,,urn:cts:greekLit:tlg5309.tlg105,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,106,Prostagma Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg106,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,107,Prostagma Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg107,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,108,Constantini Pergameni et Georgii Phariseae delimitationes et descriptiones,,,urn:cts:greekLit:tlg5309.tlg108,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,109,Pergameni et Phariseae censorum inventarium redituum,,,urn:cts:greekLit:tlg5309.tlg109,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,110,Diploma Constantini Pergameni et Georgii Phariseae,,,urn:cts:greekLit:tlg5309.tlg110,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,111,Diploma Constantini Pergameni et Georgii Phariseae,,,urn:cts:greekLit:tlg5309.tlg111,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,112,Practicum Joannis Oenaeotae et Theodori Aaronis,,,urn:cts:greekLit:tlg5309.tlg112,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,113,Cessio monydrii Jacobi archiepiscopi Lemni et Imbri,,,urn:cts:greekLit:tlg5309.tlg113,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,114,Georgii Phariseae censoris traditio terrarum in Pyrgo et Paracladio,,,urn:cts:greekLit:tlg5309.tlg114,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,115,Chrysobullum sigillium Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg115,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,116,Isaiae patriarchae confirmatio chrysobulli Andronici II,,,urn:cts:greekLit:tlg5309.tlg116,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,117,Prostagma Andronici II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg117,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,118,Chrysobullum Andronici III Palaeologi,,,urn:cts:greekLit:tlg5309.tlg118,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,119,Chrysobullum Andronici III Palaeologi,,,urn:cts:greekLit:tlg5309.tlg119,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,120,Confirmatio Isaiae patriarchae,,,urn:cts:greekLit:tlg5309.tlg120,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,121,Confirmatio Isaiae patriarchae,,,urn:cts:greekLit:tlg5309.tlg121,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,122,Practicum Joannis Vatatzae,,,urn:cts:greekLit:tlg5309.tlg122,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,123,Chrysobullum Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg123,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,124,Chrysobullum Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg124,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,125,Confirmatio Georgii Ducae Philanthropeni,,,urn:cts:greekLit:tlg5309.tlg125,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,126,Restitutio possessionum Georgii Ducae Philanthropeni,,,urn:cts:greekLit:tlg5309.tlg126,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,127,Chrysobullum Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg127,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,128,Chrysobullum Stephani Du�ani,,,urn:cts:greekLit:tlg5309.tlg128,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,129,Prostagma Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg129,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,130,Actum Calabaris de donatione,,,urn:cts:greekLit:tlg5309.tlg130,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,131,Confirmatio Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg131,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,132,Prostagma Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg132,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,133,Donatio cellarum a Theodosio proto,,,urn:cts:greekLit:tlg5309.tlg133,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,134,Prostagma Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg134,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,135,Epistula Callisti patriarchae,,,urn:cts:greekLit:tlg5309.tlg135,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,136,Practicum censorum Lemni,,,urn:cts:greekLit:tlg5309.tlg136,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,137,Fides Alexii et Joannis,,,urn:cts:greekLit:tlg5309.tlg137,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,138,Confirmatio possessionum Callisti patriarchae,,,urn:cts:greekLit:tlg5309.tlg138,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,139,Practicum Georgii Synadeni Astrae,,,urn:cts:greekLit:tlg5309.tlg139,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,140,Chrysobullum Stephani Uro� de confirmatione possessionis monasterii Omnium Sanctorum,,,urn:cts:greekLit:tlg5309.tlg140,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,141,Chrysobullum Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg141,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,142,Chrysobullum Joannis V Palaeologi,,,urn:cts:greekLit:tlg5309.tlg142,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,143,Venditio Joannis et Manuelis Dishypati,,,urn:cts:greekLit:tlg5309.tlg143,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,144,Donatio Philothei patriarchae,,,urn:cts:greekLit:tlg5309.tlg144,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,145,Pactio inter Alexium Comnenum Masgidem et Lavram,,,urn:cts:greekLit:tlg5309.tlg145,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,146,Donatio Thomae Comneni Prealympi despotae et uxoris,,,urn:cts:greekLit:tlg5309.tlg146,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,147,Inventarium monasterii Gabaliotissae in Vodena,,,urn:cts:greekLit:tlg5309.tlg147,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,148,Constantini Lascaris renuntio bonorum patrimonialium,,,urn:cts:greekLit:tlg5309.tlg148,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,149,Chrysobullum Andronici IV Palaeologi,,,urn:cts:greekLit:tlg5309.tlg149,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,150,Actum Alexii Angeli caesaris,,,urn:cts:greekLit:tlg5309.tlg150,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,151,Actum Alexii Angeli caesaris,,,urn:cts:greekLit:tlg5309.tlg151,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,152,Antonii IV patriarchae confirmatio possessionis,,,urn:cts:greekLit:tlg5309.tlg152,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,153,Donatio Demetrii Tzeriggae,,,urn:cts:greekLit:tlg5309.tlg153,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,154,Donatio Callisti monachi,,,urn:cts:greekLit:tlg5309.tlg154,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,155,Chrysobullum Joannis VII Palaeologi,,,urn:cts:greekLit:tlg5309.tlg155,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,156,Judicium tribunalis ecclesiastici Thessalonicae,,,urn:cts:greekLit:tlg5309.tlg156,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,157,Prostagma Manuelis II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg157,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,158,Donatio Jeremiae proti,,,urn:cts:greekLit:tlg5309.tlg158,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,159,Chrysobullum Joannis VII Palaeologi de reditu Pallenae-Cassandrae,,,urn:cts:greekLit:tlg5309.tlg159,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,160,Judicium de controversia inter Lavram et metropolitam Imbri,,,urn:cts:greekLit:tlg5309.tlg160,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,161,Actum Pauli Gazae et Georgii principis,,,urn:cts:greekLit:tlg5309.tlg161,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,162,Horismos Andronici Palaeologi despotae Thessalonicae,,,urn:cts:greekLit:tlg5309.tlg162,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,163,Prostagma Manuelis II Palaeologi,,,urn:cts:greekLit:tlg5309.tlg163,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,164,Practicum Pauli Gazae et Joasaph hieromonachi,,,urn:cts:greekLit:tlg5309.tlg164,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,165,Practicum censorum thematis Thessalonicae,,,urn:cts:greekLit:tlg5309.tlg165,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,166,Prostagma Joannis VIII Palaeologi,,,urn:cts:greekLit:tlg5309.tlg166,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,167,Horismos Demetrii Palaeologi despotae Lemni,,,urn:cts:greekLit:tlg5309.tlg167,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,168,Diploma Constantini Manglabitae,,,urn:cts:greekLit:tlg5309.tlg168,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,169,Prostagma Joannis VIII Palaeologi,,,urn:cts:greekLit:tlg5309.tlg169,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,170,Donatio Theodori Vatatzae,,,urn:cts:greekLit:tlg5309.tlg170,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,171,Horismos Demetrii Palaeologi despotae Lemni,,,urn:cts:greekLit:tlg5309.tlg171,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,172,Horismos Demetrii Palaeologi despotae Lemni,,,urn:cts:greekLit:tlg5309.tlg172,False
5309,"ACTA MONASTERII LAVRAE Acta, Eccl. et Legal.",,Acta Monasterii Lavrae Acta,,,tlg:post-e;bcdavasconcelos,173,Donatio Thoma� Palaeologinae,,,urn:cts:greekLit:tlg5309.tlg173,False
